candidate_id,harvest_date,source,search_terms,category,publish_date,issuer_name,announcement_title,announcement_type,instrument_type,source_url,is_issuance_packet,is_noise,noise_reason,lgfv_name_signal,candidate_priority,already_human_validated,already_in_master_pool,llm_label_status,llm_label,llm_confidence,needs_source_packet,notes
sch_20260630_0022,2026-06-30,Shanghai Clearing House,投资控股,scp,2026-06-22,嘉兴市嘉秀发展投资控股集团有限公司,嘉兴市嘉秀发展投资控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811563.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0023,2026-06-30,Shanghai Clearing House,交通投资,scp,2026-06-22,浙江省交通投资集团有限公司,浙江省交通投资集团有限公司2026年度第九期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811578.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0024,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,scp,2026-06-22,泰州市城市建设投资集团有限公司,泰州市城市建设投资集团有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811564.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0025,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,scp,2026-06-22,天津津南城市建设投资有限公司,天津津南城市建设投资有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811639.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0026,2026-06-30,Shanghai Clearing House,交通投资;投资控股,scp,2026-06-18,东莞市交通投资控股集团有限公司,东莞市交通投资控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809668.html,1,0,,交通投资;投资控股,medium,0,0,pending,,,1,
sch_20260630_0027,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,scp,2026-06-18,泰州市城市建设投资集团有限公司,泰州市城市建设投资集团有限公司2026年度第四期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809932.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0028,2026-06-30,Shanghai Clearing House,建设投资,scp,2026-06-18,山西建设投资集团有限公司,山西建设投资集团有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809987.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0029,2026-06-30,Shanghai Clearing House,投资控股,scp,2026-06-18,淮安市投资控股集团有限公司,淮安市投资控股集团有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809654.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0030,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-06-29,吉安市城市建设投资开发有限公司,吉安市城市建设投资开发有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260629_1816268.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0031,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-06-26,景德镇市城市建设投资集团有限责任公司,景德镇市城市建设投资集团有限责任公司2026年度第一期短期融资券发行材料,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815008.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0032,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-06-26,宿州市城市建设投资集团(控股)有限公司,宿州市城市建设投资集团(控股)有限公司2026年度第三期短期融资券发行披露文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815009.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0033,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-06-24,临沂城市建设投资集团有限公司,临沂城市建设投资集团有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260624_1813354.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0034,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-06-24,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第八期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260624_1813323.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0035,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-06-22,天津津南城市建设投资有限公司,天津津南城市建设投资有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260622_1811647.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0036,2026-06-30,Shanghai Clearing House,基础设施投资;投资控股,cp,2026-06-18,晋中市公用基础设施投资控股(集团)有限公司,晋中市公用基础设施投资控股(集团)有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260618_1809985.html,1,0,,基础设施投资,high,0,0,pending,,,1,
sch_20260630_0037,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-06-16,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第七期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260616_1807817.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0038,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-06-15,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第六期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260615_1806981.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0039,2026-06-30,Shanghai Clearing House,建设投资,cp,2026-06-12,合肥北城建设投资(集团)有限公司,合肥北城建设投资(集团)有限公司2026年度第一期短期融资券发行披露文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260612_1806000.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0040,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-06-08,广西交通投资集团有限公司,广西交通投资集团有限公司2026年度第六期短期融资券发行披露文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260608_1802524.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0041,2026-06-30,Shanghai Clearing House,投资控股,cp,2026-06-03,德州德达投资控股集团有限公司,德州德达投资控股集团有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260603_1799749.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0042,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-05-27,广西交通投资集团有限公司,广西交通投资集团有限公司2026年度第五期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260527_1795493.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0043,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-05-25,上饶市城市建设投资开发集团有限公司,上饶市城市建设投资开发集团有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260525_1794106.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0044,2026-06-30,Shanghai Clearing House,建设投资,cp,2026-05-21,海安开发区建设投资有限公司,海安开发区建设投资有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260521_1792073.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0045,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-05-21,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第五期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260521_1792049.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0046,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-05-19,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第四期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260519_1790545.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0047,2026-06-30,Shanghai Clearing House,建设投资,cp,2026-05-18,海安开发区建设投资有限公司,海安开发区建设投资有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260518_1789822.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0048,2026-06-30,Shanghai Clearing House,产业投资,cp,2026-05-12,江苏高淳国际慢城文化旅游产业投资集团有限公司,江苏高淳国际慢城文化旅游产业投资集团有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260512_1786510.html,1,0,,产业投资,medium,0,0,pending,,,1,
sch_20260630_0049,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-04-30,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260430_1778305.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0050,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-04-29,广西交通投资集团有限公司,广西交通投资集团有限公司2026年度第四期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260429_1775446.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0051,2026-06-30,Shanghai Clearing House,投资控股,cp,2026-04-27,抚州市市属国有资产投资控股集团有限公司,抚州市市属国有资产投资控股集团有限公司2026年度第一期短期融资券发行材料,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260427_1772490.html,1,0,,投资控股;资产投资,medium,0,0,pending,,,1,
sch_20260630_0052,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-04-21,石家庄市交通投资开发有限公司,石家庄市交通投资开发有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260421_1768158.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0053,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-04-15,临沂城市建设投资集团有限公司,临沂城市建设投资集团有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260415_1763854.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0054,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-04-14,昆明市交通投资集团有限责任公司,昆明市交通投资集团有限责任公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260414_1762706.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0055,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-04-08,广西交通投资集团有限公司,广西交通投资集团有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260408_1758939.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0056,2026-06-30,Shanghai Clearing House,基础设施投资;投资控股,cp,2026-04-01,晋中市公用基础设施投资控股(集团)有限公司,晋中市公用基础设施投资控股(集团)有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260401_1755571.html,1,0,,基础设施投资,high,0,0,pending,,,1,
sch_20260630_0057,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-03-27,昆明市交通投资集团有限责任公司,昆明市交通投资集团有限责任公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260327_1752928.html,1,0,,交通投资,medium,0,0,pending,,,1,
sch_20260630_0058,2026-06-30,Shanghai Clearing House,城市建设投资;建设投资,cp,2026-03-24,荆门市城市建设投资有限公司,荆门市城市建设投资有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260324_1750690.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0059,2026-06-30,Shanghai Clearing House,城乡建设投资;建设投资,cp,2026-03-24,洛阳城乡建设投资集团有限公司,洛阳城乡建设投资集团有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260324_1750497.html,1,0,,城乡建设投资,high,0,0,pending,,,1,
sch_20260630_0060,2026-06-30,Shanghai Clearing House,城市发展投资,cp,2026-03-24,黄石市城市发展投资集团有限公司,黄石市城市发展投资集团有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260324_1750484.html,1,0,,城市发展投资,high,0,0,pending,,,1,
sch_20260630_0061,2026-06-30,Shanghai Clearing House,建设投资,cp,2026-03-23,安徽省宁国建设投资集团有限公司,安徽省宁国建设投资集团有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260323_1749715.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0062,2026-06-30,Shanghai Clearing House,交通投资,cp,2026-03-20,广西交通投资集团有限公司,广西交通投资集团有限公司2026年度第二期短期融资券发行披露文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202603/t20260320_1748334.html,1,0,,交通投资,medium,0,0,pending,,,1,
